application_id,customer_id,application_date,loan_amount,loan_purpose,employment_status,annual_income,debt_to_income_ratio,credit_score,application_status,default_flag
APP_0023043,CUST_013880,2023-07-27,323975,Home Purchase,Retired,135535.37,0.838,824,Declined,0
APP_0023044,CUST_009938,2023-08-29,438334,Car Purchase,Retired,122159.76,1.089,850,Declined,0
APP_0023045,CUST_019648,2023-10-20,31011,Education,Full-time,22586.17,0.697,769,Approved,0
APP_0023046,CUST_003781,2024-02-17,47167,Home Improvement,Part-time,18808.88,1.004,724,Declined,0
APP_0023047,CUST_013528,2024-10-16,72407,Home Purchase,Retired,82630.17,0.379,807,Declined,0
APP_0023048,CUST_009434,2023-01-16,2530,Car Purchase,Student,2428.83,0.395,691,Declined,0
APP_0023049,CUST_005499,2022-03-20,61876,Debt Consolidation,Part-time,68653.49,0.47,850,Approved,0
APP_0023050,CUST_010720,2022-12-05,25004,Personal,Full-time,21294.77,0.741,737,Approved,0
APP_0023051,CUST_004180,2022-08-27,15550,Car Purchase,Student,13339.45,0.8,700,Declined,0
APP_0023052,CUST_018137,2023-06-26,21655,Home Improvement,Full-time,28270.51,0.352,786,Approved,0
APP_0023053,CUST_001395,2022-11-03,30146,Home Improvement,Part-time,15399.59,0.821,754,Declined,0
APP_0023054,CUST_022309,2023-08-24,337780,Education,Retired,226932.25,0.598,850,Declined,0
APP_0023055,CUST_011345,2024-06-08,30822,Home Improvement,Part-time,11534.13,0.993,686,Approved,0
APP_0023056,CUST_014585,2023-08-01,488165,Home Purchase,Retired,181983.42,0.722,806,Declined,0
APP_0023057,CUST_000689,2022-08-13,60277,Home Improvement,Part-time,75842.36,0.477,850,Approved,0
APP_0023058,CUST_022286,2023-07-17,230903,Education,Self-employed,134431.6,0.57,641,Declined,0
APP_0023059,CUST_004314,2023-05-22,106917,Home Improvement,Contract,74495.56,0.666,658,Declined,0
APP_0023060,CUST_021321,2024-04-06,116190,Business,Part-time,68847.07,0.746,755,Declined,0
APP_0023061,CUST_003633,2023-11-24,34361,Education,Student,10912.09,1.1,763,Declined,0
APP_0023062,CUST_021751,2023-08-13,46153,Education,Part-time,26606.47,0.733,623,Declined,0
APP_0023063,CUST_012479,2024-01-31,77300,Home Improvement,Full-time,23342.96,0.853,850,Declined,0
APP_0023064,CUST_011296,2022-11-18,41977,Home Purchase,Full-time,66095.85,0.598,850,Approved,0
APP_0023065,CUST_000395,2023-05-13,15663,Car Purchase,Student,11028.43,0.488,843,Declined,0
APP_0023066,CUST_019756,2022-01-17,333970,Personal,Full-time,98879.25,0.777,850,Declined,0
APP_0023067,CUST_023040,2024-01-08,50723,Car Purchase,Contract,21904.78,0.941,699,Declined,0
APP_0023068,CUST_017379,2024-05-20,92114,Car Purchase,Full-time,36805.24,0.766,802,Declined,0
APP_0023069,CUST_017755,2022-05-26,29274,Home Improvement,Full-time,38658.1,0.539,850,Declined,0
APP_0023070,CUST_004394,2022-03-28,33869,Car Purchase,Full-time,49674.04,0.714,736,Declined,0
APP_0023071,CUST_021584,2024-10-24,138178,Business,Full-time,69896.55,0.835,769,Approved,0
APP_0023072,CUST_009756,2024-02-15,12190,Home Improvement,Full-time,19978.16,0.372,694,Declined,0
APP_0023073,CUST_015208,2022-10-01,34106,Business,Full-time,16000.0,0.535,773,Declined,0
APP_0023074,CUST_017749,2024-03-22,46797,Education,Self-employed,55446.38,0.436,850,Declined,0
APP_0023075,CUST_018987,2024-12-05,116614,Education,Retired,106357.48,0.787,780,Declined,0
APP_0023076,CUST_012240,2022-12-14,97748,Debt Consolidation,Full-time,47113.13,0.781,839,Approved,0
APP_0023077,CUST_024672,2024-10-10,17543,Debt Consolidation,Student,9639.14,0.794,678,Declined,0
APP_0023078,CUST_016235,2024-07-13,5484,Car Purchase,Part-time,9600.0,0.281,595,Declined,0
APP_0023079,CUST_023570,2023-04-08,58012,Debt Consolidation,Full-time,20855.02,1.062,751,Approved,0
APP_0023080,CUST_019695,2023-12-18,541290,Personal,Retired,164108.42,0.818,841,Declined,0
APP_0023081,CUST_023900,2023-08-23,111265,Education,Self-employed,74256.23,0.801,753,Declined,0
APP_0023082,CUST_022411,2023-02-21,51037,Home Purchase,Full-time,70626.13,0.52,733,Declined,0
APP_0023083,CUST_016387,2023-10-07,174259,Business,Retired,126961.36,0.613,850,Approved,0
APP_0023084,CUST_002053,2024-11-19,12311,Business,Part-time,11355.73,0.731,542,Declined,0
APP_0023085,CUST_010536,2022-04-22,36326,Home Purchase,Full-time,24260.99,0.487,718,Declined,0
APP_0023086,CUST_024496,2022-10-12,217759,Education,Retired,78817.13,0.884,794,Declined,0
APP_0023087,CUST_018064,2024-11-22,158540,Home Purchase,Full-time,75208.34,0.651,850,Approved,0
APP_0023088,CUST_022090,2023-08-12,6107,Home Improvement,Part-time,9600.0,0.25,519,Declined,0
APP_0023089,CUST_015277,2022-05-17,56359,Home Improvement,Full-time,33261.32,0.759,772,Approved,0
APP_0023090,CUST_012494,2023-02-09,26395,Car Purchase,Full-time,44231.31,0.534,696,Declined,0
APP_0023091,CUST_018424,2024-08-04,45314,Home Improvement,Full-time,27514.73,0.641,763,Approved,0
APP_0023092,CUST_019908,2024-12-19,114075,Car Purchase,Retired,101938.03,0.527,667,Declined,0
APP_0023093,CUST_017681,2024-09-19,33643,Home Improvement,Full-time,16000.0,0.829,744,Declined,0
APP_0023094,CUST_014244,2024-08-01,63094,Home Improvement,Full-time,88390.06,0.57,850,Declined,0
APP_0023095,CUST_006758,2022-11-14,1653,Debt Consolidation,Student,939.62,0.615,687,Declined,0
APP_0023096,CUST_012561,2024-10-16,36929,Debt Consolidation,Part-time,21109.86,0.712,755,Approved,0
APP_0023097,CUST_007490,2023-09-21,9111,Personal,Unemployed,8484.13,0.805,843,Declined,0
APP_0023098,CUST_024485,2024-11-07,233767,Personal,Full-time,82260.91,0.909,706,Declined,0
APP_0023099,CUST_012730,2023-01-03,14941,Car Purchase,Full-time,16000.0,0.31,612,Approved,1
APP_0023100,CUST_014712,2022-06-16,529840,Business,Retired,178891.85,0.872,802,Declined,0
APP_0023101,CUST_018642,2024-06-09,41811,Home Purchase,Full-time,80241.8,0.258,850,Approved,0
APP_0023102,CUST_008131,2023-09-06,14778,Home Improvement,Student,10508.05,0.684,701,Declined,0
APP_0023103,CUST_014703,2022-10-01,27063,Business,Part-time,22473.71,0.485,597,Declined,0
APP_0023104,CUST_004020,2023-11-17,50939,Car Purchase,Full-time,36036.64,0.644,731,Declined,0
APP_0023105,CUST_016334,2023-06-03,19988,Business,Part-time,19330.87,0.677,762,Declined,0
APP_0023106,CUST_001849,2023-09-05,70917,Car Purchase,Full-time,40631.89,0.894,730,Declined,0
APP_0023107,CUST_021292,2024-12-20,85688,Business,Part-time,22253.45,1.098,788,Declined,0
APP_0023108,CUST_016007,2023-04-09,159968,Home Improvement,Full-time,67374.31,1.017,731,Declined,0
APP_0023109,CUST_005462,2023-02-02,23289,Business,Full-time,16000.0,0.613,679,Declined,0
APP_0023110,CUST_009418,2022-12-13,55488,Education,Retired,99456.33,0.646,749,Declined,0
APP_0023111,CUST_019408,2024-06-20,53961,Debt Consolidation,Contract,39880.9,0.759,850,Approved,0
APP_0023112,CUST_008783,2022-03-01,12100,Home Improvement,Student,7720.37,0.845,547,Declined,0
APP_0023113,CUST_001739,2024-06-24,48936,Car Purchase,Full-time,58665.04,0.382,850,Approved,0
APP_0023114,CUST_001296,2023-05-10,8936,Personal,Part-time,9600.0,0.363,504,Declined,0
APP_0023115,CUST_013866,2022-04-09,27018,Debt Consolidation,Student,7818.76,0.851,777,Declined,0
APP_0023116,CUST_005139,2024-09-04,57549,Home Improvement,Part-time,18159.02,0.896,756,Declined,0
APP_0023117,CUST_015244,2024-07-29,166273,Education,Full-time,74206.31,0.683,830,Approved,0
APP_0023118,CUST_012641,2023-06-08,12083,Home Purchase,Full-time,17734.67,0.636,761,Approved,0
APP_0023119,CUST_006970,2023-09-03,3101,Education,Unemployed,2974.85,0.628,606,Declined,0
APP_0023120,CUST_020163,2023-09-15,6828,Business,Student,6580.19,0.51,812,Declined,0
APP_0023121,CUST_004215,2022-12-05,216535,Debt Consolidation,Full-time,62050.06,1.213,752,Approved,0
APP_0023122,CUST_002934,2022-01-26,106564,Business,Part-time,33897.46,0.888,767,Declined,0
APP_0023123,CUST_022145,2022-04-06,19152,Education,Part-time,9600.0,0.653,697,Declined,0
APP_0023124,CUST_006441,2024-10-09,10590,Education,Student,12671.68,0.676,723,Approved,1
APP_0023125,CUST_023840,2023-09-04,357846,Personal,Retired,113727.48,0.889,800,Declined,0
APP_0023126,CUST_005351,2022-11-09,210667,Debt Consolidation,Full-time,79916.84,1.047,744,Declined,0
APP_0023127,CUST_003732,2023-08-29,209695,Debt Consolidation,Contract,86374.6,0.994,845,Declined,0
APP_0023128,CUST_015741,2022-08-14,17418,Business,Full-time,16000.0,0.578,803,Approved,0
APP_0023129,CUST_009256,2022-07-03,27727,Home Purchase,Full-time,35813.77,0.398,676,Approved,0
APP_0023130,CUST_014125,2022-03-25,33598,Car Purchase,Full-time,25489.54,0.853,703,Declined,0
APP_0023131,CUST_022338,2023-07-12,294280,Home Purchase,Self-employed,100866.86,0.911,850,Declined,0
APP_0023132,CUST_000893,2024-11-20,97957,Business,Part-time,45276.79,0.718,850,Approved,0
APP_0023133,CUST_013025,2022-04-30,52870,Education,Self-employed,56006.0,0.654,724,Approved,0
APP_0023134,CUST_013840,2023-08-28,46673,Education,Part-time,62627.24,0.71,744,Declined,0
APP_0023135,CUST_001945,2023-02-07,36358,Debt Consolidation,Contract,16000.0,1.016,655,Declined,0
APP_0023136,CUST_015355,2022-03-29,38930,Home Purchase,Full-time,49476.3,0.365,839,Approved,0
APP_0023137,CUST_014650,2023-11-23,83189,Personal,Part-time,28176.47,0.764,762,Approved,0
APP_0023138,CUST_007879,2024-03-03,110359,Personal,Full-time,46768.2,1.047,707,Declined,0
APP_0023139,CUST_003303,2023-12-20,260910,Debt Consolidation,Retired,103015.26,0.801,756,Declined,0
APP_0023140,CUST_018336,2024-10-03,42160,Personal,Full-time,16000.0,1.07,699,Declined,0
APP_0023141,CUST_015543,2022-03-28,9739,Car Purchase,Student,6182.94,0.525,669,Declined,0
APP_0023142,CUST_010776,2023-04-12,76676,Debt Consolidation,Full-time,69792.41,0.412,850,Declined,0
APP_0023143,CUST_015485,2024-02-18,350720,Home Purchase,Retired,96112.27,1.305,850,Declined,0
APP_0023144,CUST_001976,2022-06-17,335413,Home Improvement,Self-employed,93627.94,0.847,818,Approved,0
APP_0023145,CUST_000012,2022-05-21,110896,Personal,Full-time,29737.52,1.024,850,Declined,0
APP_0023146,CUST_015865,2022-11-14,26463,Home Improvement,Full-time,44522.93,0.592,707,Approved,0
APP_0023147,CUST_021017,2024-10-13,465040,Business,Retired,118667.25,1.25,850,Approved,0
APP_0023148,CUST_013427,2023-07-20,185800,Home Improvement,Retired,92103.4,0.878,739,Declined,0
APP_0023149,CUST_010402,2022-10-31,3566,Home Purchase,Unemployed,1136.17,1.221,850,Declined,0
APP_0023150,CUST_018235,2024-12-04,18319,Home Purchase,Contract,21144.79,0.618,847,Approved,0
APP_0023151,CUST_013396,2024-01-11,23222,Car Purchase,Full-time,16000.0,0.74,816,Declined,0
APP_0023152,CUST_002311,2024-09-08,121551,Personal,Part-time,121800.25,0.523,850,Approved,0
APP_0023153,CUST_015674,2024-11-08,53905,Home Purchase,Full-time,48844.93,0.667,743,Declined,0
APP_0023154,CUST_008044,2024-09-07,27335,Personal,Full-time,34891.57,0.457,609,Declined,0
APP_0023155,CUST_019735,2023-01-18,29942,Car Purchase,Full-time,16000.0,0.963,665,Approved,0
APP_0023156,CUST_013058,2024-07-27,141522,Car Purchase,Full-time,73837.35,0.759,688,Approved,0
APP_0023157,CUST_005833,2023-10-08,16836,Home Purchase,Unemployed,8779.37,0.746,503,Declined,0
APP_0023158,CUST_013281,2023-07-21,33190,Education,Part-time,34677.79,0.697,699,Declined,0
APP_0023159,CUST_000699,2022-09-06,26068,Personal,Full-time,16762.62,0.874,607,Declined,0
APP_0023160,CUST_016620,2024-01-20,52930,Business,Self-employed,33136.93,0.855,775,Declined,0
APP_0023161,CUST_008882,2024-09-03,409280,Personal,Full-time,138981.82,0.74,850,Approved,0
APP_0023162,CUST_003874,2022-09-11,6326,Home Improvement,Unemployed,5087.23,0.441,678,Declined,0
APP_0023163,CUST_024627,2024-07-14,9340,Personal,Student,13781.68,0.508,640,Declined,0
APP_0023164,CUST_017235,2023-05-08,108792,Personal,Full-time,66793.97,0.842,736,Declined,0
APP_0023165,CUST_002305,2024-06-21,5861,Home Purchase,Part-time,9600.0,0.451,624,Declined,0
APP_0023166,CUST_017394,2024-04-25,5455,Home Improvement,Student,3490.48,0.906,814,Declined,0
APP_0023167,CUST_004217,2023-09-02,23452,Car Purchase,Full-time,36988.18,0.273,609,Declined,0
APP_0023168,CUST_004400,2023-11-16,75879,Personal,Part-time,36915.77,0.559,662,Declined,0
APP_0023169,CUST_008334,2023-12-17,28651,Education,Student,7510.37,1.013,758,Declined,0
APP_0023170,CUST_009446,2023-12-30,11236,Debt Consolidation,Student,6755.92,0.858,544,Declined,0
APP_0023171,CUST_013365,2024-12-18,77387,Debt Consolidation,Part-time,23047.71,0.887,789,Declined,0
APP_0023172,CUST_010407,2022-04-06,11281,Home Improvement,Unemployed,10829.36,0.783,724,Declined,0
APP_0023173,CUST_000472,2023-06-04,81560,Personal,Full-time,22261.12,1.331,763,Approved,0
APP_0023174,CUST_010407,2023-07-15,20146,Home Improvement,Unemployed,10829.36,0.954,724,Declined,0
APP_0023175,CUST_014372,2023-04-09,14863,Home Purchase,Student,8660.47,0.788,645,Declined,0
APP_0023176,CUST_009146,2024-03-13,158156,Personal,Part-time,53420.01,1.113,850,Approved,0
APP_0023177,CUST_005365,2024-07-09,1000,Debt Consolidation,Student,468.6,0.771,548,Declined,0
APP_0023178,CUST_020116,2024-06-27,68201,Education,Full-time,26852.66,0.774,685,Declined,0
APP_0023179,CUST_001663,2022-02-27,67523,Car Purchase,Full-time,36376.96,0.707,687,Declined,0
APP_0023180,CUST_017740,2024-01-07,78841,Car Purchase,Part-time,23947.05,0.977,811,Declined,0
APP_0023181,CUST_007636,2022-05-19,133785,Home Improvement,Full-time,43550.17,1.163,818,Approved,0
APP_0023182,CUST_011943,2022-10-10,16836,Personal,Student,12163.54,0.563,625,Declined,0
APP_0023183,CUST_015901,2024-12-13,75730,Business,Full-time,29642.82,0.703,794,Approved,0
APP_0023184,CUST_018436,2024-07-02,34311,Home Improvement,Full-time,30775.89,0.567,814,Approved,0
APP_0023185,CUST_008986,2024-07-29,13304,Debt Consolidation,Student,13187.9,0.8,752,Declined,0
APP_0023186,CUST_020371,2023-08-20,204462,Personal,Contract,73071.56,0.8,654,Declined,0
APP_0023187,CUST_001809,2024-08-04,329315,Home Purchase,Full-time,94448.51,1.282,804,Approved,0
APP_0023188,CUST_015748,2024-07-23,49560,Home Purchase,Full-time,25645.58,0.629,582,Declined,0
APP_0023189,CUST_006760,2022-05-30,36851,Education,Full-time,20871.28,0.924,734,Declined,0
APP_0023190,CUST_012012,2023-05-21,20254,Business,Full-time,20923.8,0.646,733,Approved,0
APP_0023191,CUST_015301,2023-03-31,47240,Car Purchase,Full-time,22401.64,0.74,722,Declined,0
APP_0023192,CUST_009072,2024-12-29,43367,Personal,Self-employed,27925.61,0.656,673,Declined,0
APP_0023193,CUST_000128,2024-05-02,16002,Home Improvement,Full-time,19611.85,0.683,516,Declined,0
APP_0023194,CUST_022318,2022-10-12,3834,Business,Student,1954.43,0.838,498,Declined,0
APP_0023195,CUST_009772,2024-01-13,17497,Business,Part-time,25352.58,0.541,794,Declined,0
APP_0023196,CUST_014718,2022-01-15,38729,Home Purchase,Full-time,41459.55,0.604,749,Declined,0
APP_0023197,CUST_021050,2022-03-19,54320,Home Improvement,Full-time,19321.53,0.68,746,Declined,0
APP_0023198,CUST_002925,2024-10-17,247024,Home Improvement,Full-time,78786.95,0.747,850,Approved,0
APP_0023199,CUST_008650,2022-07-17,106899,Business,Full-time,32663.74,0.813,850,Declined,0
APP_0023200,CUST_014595,2024-06-10,9232,Business,Student,10408.14,0.396,631,Declined,0
APP_0023201,CUST_002757,2023-01-20,152187,Home Purchase,Part-time,40814.76,1.302,850,Declined,0
APP_0023202,CUST_007415,2022-12-03,71074,Education,Full-time,34554.85,0.883,748,Declined,0
APP_0023203,CUST_003050,2024-12-16,65062,Education,Full-time,37415.52,0.585,832,Approved,0
APP_0023204,CUST_008903,2022-06-12,75931,Home Purchase,Full-time,64317.2,0.74,620,Declined,0
APP_0023205,CUST_023110,2022-11-26,244589,Education,Retired,92273.09,0.772,747,Approved,0
APP_0023206,CUST_022279,2022-07-19,291833,Debt Consolidation,Retired,125707.56,0.91,682,Declined,0
APP_0023207,CUST_010485,2023-08-31,197480,Home Purchase,Full-time,57905.93,1.258,843,Approved,0
APP_0023208,CUST_004069,2024-03-02,455026,Debt Consolidation,Retired,137120.69,0.912,850,Declined,0
APP_0023209,CUST_007761,2024-06-07,139172,Debt Consolidation,Full-time,84929.3,0.498,636,Declined,0
APP_0023210,CUST_010596,2022-10-30,88736,Debt Consolidation,Contract,51765.98,0.451,754,Approved,0
APP_0023211,CUST_024253,2024-01-02,86392,Education,Full-time,30001.18,1.05,783,Approved,0
APP_0023212,CUST_004913,2023-02-11,28871,Home Improvement,Full-time,40945.7,0.731,763,Approved,0
APP_0023213,CUST_022650,2023-10-16,29101,Home Improvement,Part-time,13884.01,0.826,720,Declined,0
APP_0023214,CUST_014532,2022-01-31,104785,Car Purchase,Retired,56033.88,0.812,662,Declined,0
APP_0023215,CUST_017883,2022-09-01,10818,Home Purchase,Unemployed,4283.14,0.643,799,Declined,0
APP_0023216,CUST_003456,2022-04-10,16233,Personal,Part-time,17948.88,0.605,734,Declined,0
APP_0023217,CUST_016281,2023-01-23,85220,Education,Self-employed,32022.36,0.89,719,Declined,0
APP_0023218,CUST_011154,2023-11-07,65355,Debt Consolidation,Full-time,42641.96,0.737,667,Declined,0
APP_0023219,CUST_007372,2024-04-26,224522,Home Improvement,Full-time,57277.36,1.257,780,Declined,0
APP_0023220,CUST_011520,2024-04-12,80315,Personal,Contract,24677.33,0.839,843,Declined,0
APP_0023221,CUST_003907,2023-03-23,10641,Home Improvement,Student,8959.05,0.436,603,Declined,0
APP_0023222,CUST_022407,2022-04-28,52023,Car Purchase,Full-time,29767.98,0.667,671,Declined,0
APP_0023223,CUST_003541,2023-07-13,200360,Debt Consolidation,Full-time,60137.06,0.992,850,Declined,0
APP_0023224,CUST_003844,2024-02-16,4929,Home Purchase,Unemployed,2757.53,0.794,572,Declined,0
APP_0023225,CUST_021643,2024-01-19,5100,Home Improvement,Unemployed,2351.05,0.637,707,Declined,0
APP_0023226,CUST_022753,2022-05-10,39283,Debt Consolidation,Full-time,61164.48,0.687,748,Declined,0
APP_0023227,CUST_024436,2024-12-12,185720,Home Purchase,Full-time,78866.06,0.782,780,Declined,0
APP_0023228,CUST_014692,2022-07-30,22249,Business,Part-time,22905.36,0.317,694,Approved,0
APP_0023229,CUST_009875,2024-08-01,10438,Debt Consolidation,Part-time,16537.7,0.326,618,Declined,0
APP_0023230,CUST_008118,2022-04-15,217810,Debt Consolidation,Part-time,62510.69,1.214,754,Approved,0
APP_0023231,CUST_021399,2024-03-28,261449,Debt Consolidation,Part-time,65577.69,1.04,850,Approved,0
APP_0023232,CUST_017802,2023-02-18,9130,Home Improvement,Student,3973.8,0.941,786,Declined,0
APP_0023233,CUST_000170,2022-09-26,110281,Debt Consolidation,Full-time,93293.87,0.414,724,Declined,0
APP_0023234,CUST_007692,2024-12-24,120939,Home Purchase,Retired,156851.25,0.327,818,Declined,0
APP_0023235,CUST_022427,2024-08-29,102802,Education,Part-time,54797.63,0.855,685,Declined,0
APP_0023236,CUST_017743,2024-09-30,226621,Car Purchase,Full-time,58141.91,1.371,850,Approved,0
APP_0023237,CUST_016271,2023-08-05,46857,Education,Student,14400.11,1.157,757,Declined,0
APP_0023238,CUST_006193,2022-04-09,5226,Debt Consolidation,Student,7390.63,0.388,623,Declined,0
APP_0023239,CUST_006483,2024-07-06,32039,Business,Part-time,59580.09,0.302,850,Approved,1
APP_0023240,CUST_008965,2023-07-03,144096,Personal,Full-time,61776.87,0.987,809,Declined,0
APP_0023241,CUST_024412,2023-10-05,26906,Car Purchase,Part-time,18005.21,0.624,646,Declined,0
APP_0023242,CUST_010617,2022-05-13,5167,Business,Student,4182.15,0.766,679,Declined,0
APP_0023243,CUST_006822,2024-01-05,265430,Home Improvement,Retired,138647.18,0.694,850,Declined,0
APP_0023244,CUST_013666,2023-11-08,9444,Business,Part-time,9600.0,0.444,735,Declined,0
APP_0023245,CUST_019680,2024-11-01,96362,Education,Part-time,37808.35,0.94,806,Declined,0
APP_0023246,CUST_000427,2023-07-21,23069,Debt Consolidation,Full-time,31813.14,0.359,473,Declined,0
APP_0023247,CUST_014012,2023-06-06,82888,Education,Full-time,38801.75,0.885,714,Declined,0
APP_0023248,CUST_007476,2024-05-16,215311,Debt Consolidation,Retired,83098.88,1.097,800,Approved,0
APP_0023249,CUST_001171,2024-07-21,37104,Business,Full-time,46229.23,0.4,850,Approved,0
APP_0023250,CUST_005546,2022-09-01,167563,Education,Retired,93126.56,0.759,641,Declined,0
APP_0023251,CUST_013834,2022-08-29,30040,Home Improvement,Full-time,31856.56,0.579,689,Declined,0
APP_0023252,CUST_015055,2022-12-08,117535,Home Purchase,Full-time,68080.58,0.791,772,Approved,0
APP_0023253,CUST_007337,2024-12-12,9457,Car Purchase,Full-time,16000.0,0.357,593,Declined,0
